"region","regioncode","prefecture","commune","canton","code_canton","code","localite_name","localites","locationcode","idcentre","centres"
SAVANES,R5,CINKASSE,CINKASSE 1,CINKASSE,CNT335,L1540,KOWONGO,KOWONGO-EPP ATOUETA,"000012945","12945",EPP ATOUETA
SAVANES,R5,CINKASSE,CINKASSE 2,BIANKOURI,CNT338,L1541,KANGBETCHOAKE II,KANGBETCHOAKE II-EPP ATTISSO CONDJI,"000012946","12946",EPP ATTISSO CONDJI
SAVANES,R5,CINKASSE,CINKASSE 2,BIANKOURI,CNT338,L1543,GARO II,GARO II-EPP AVEVE,"000012947","12947",EPP AVEVE
SAVANES,R5,CINKASSE,CINKASSE 2,TIMBOU,CNT341,L1550,TABI II,TABI II-EPP HLANDE,"000012948","12948",EPP HLANDE
SAVANES,R5,CINKASSE,CINKASSE 2,TIMBOU,CNT341,L1551,NAMBUITITE TIMBOU,NAMBUITITE TIMBOU-EPP KLEVE,"000012949","12949",EPP KLEVE
SAVANES,R5,CINKASSE,CINKASSE 2,BIANKOURI,CNT338,L1538,SAWALDJOAGUE II,SAWALDJOAGUE II-EPP KPONDAVE,"000012950","12950",EPP KPONDAVE
SAVANES,R5,CINKASSE,CINKASSE 2,BIANKOURI,CNT338,L1556,GNAKPOUNG II,GNAKPOUNG II-EPP SAKPOVE,"000012951","12951",EPP SAKPOVE
SAVANES,R5,CINKASSE,CINKASSE 2,BIANKOURI,CNT338,L1534,TONGA CENTRE,TONGA CENTRE-EPP ZANVE,"000012953","12953",EPP ZANVE
SAVANES,R5,CINKASSE,CINKASSE 2,BIANKOURI,CNT338,L1531,TONGA II,TONGA II-EPL VIRGO REGINA,"000012954","12954",EPL VIRGO REGINA
SAVANES,R5,CINKASSE,CINKASSE 2,BIANKOURI,CNT338,L1532,YOAKPATE II,YOAKPATE II-EPP HOUNGATOME,"000012955","12955",EPP HOUNGATOME
SAVANES,R5,CINKASSE,CINKASSE 2,TIMBOU,CNT341,L1539,NANTONBIONGUE,NANTONBIONGUE-EPP APETI CONDJI G/A,"000012956","12956",EPP APETI CONDJI G/A
SAVANES,R5,CINKASSE,CINKASSE 2,TIMBOU,CNT341,L1539,NANTONBIONGUE,NANTONBIONGUE-EPP APETI CONDJI G/B,"000012957","12957",EPP APETI CONDJI G/B
SAVANES,R5,CINKASSE,CINKASSE 1,CINKASSE,CNT335,L1542,KPALBIAGA II,KPALBIAGA II-EPE METHODISTE HETCHIAVI,"000012958","12958",EPE METHODISTE HETCHIAVI
SAVANES,R5,CINKASSE,CINKASSE 2,TIMBOU,CNT341,L1544,GARO,GARO-EPP AZIME,"000012959","12959",EPP AZIME
SAVANES,R5,CINKASSE,CINKASSE 2,BIANKOURI,CNT338,L1545,KPINDINTANGUE,KPINDINTANGUE-EPP DJONDO CONDJI,"000012960","12960",EPP DJONDO CONDJI
SAVANES,R5,CINKASSE,CINKASSE 2,TIMBOU,CNT341,L1547,KPONDJOARE I,KPONDJOARE I-EPP GBOGBO CONDJI,"000012961","12961",EPP GBOGBO CONDJI
SAVANES,R5,CINKASSE,CINKASSE 2,BIANKOURI,CNT338,L1548,GABONGBONG II,GABONGBONG II-EPP GNAWOE CONDJI,"000012962","12962",EPP GNAWOE CONDJI
SAVANES,R5,CINKASSE,CINKASSE 2,BIANKOURI,CNT338,L1553,NAMBUITITE I,NAMBUITITE I-EPP MEDEIROS CONDJI ,"000012963","12963",EPP MEDEIROS CONDJI 
SAVANES,R5,CINKASSE,CINKASSE 2,TIMBOU,CNT341,L1554,TABI MOBA,TABI MOBA-EPP MELONKOU G/A,"000012964","12964",EPP MELONKOU G/A
SAVANES,R5,CINKASSE,CINKASSE 2,TIMBOU,CNT341,L1554,TABI MOBA,TABI MOBA-EPP MELONKOU G/B,"000012965","12965",EPP MELONKOU G/B
SAVANES,R5,CINKASSE,CINKASSE 2,TIMBOU,CNT341,L1557,KPANDJOARE II,KPANDJOARE II-EPP HETCHIAVI G/A,"000012967","12967",EPP HETCHIAVI G/A
SAVANES,R5,CINKASSE,CINKASSE 2,TIMBOU,CNT341,L1557,KPANDJOARE II,KPANDJOARE II-EPP HETCHIAVI G/B,"000012968","12968",EPP HETCHIAVI G/B
SAVANES,R5,CINKASSE,CINKASSE 2,TIMBOU,CNT341,L1558,TABI YAMGA,TABI YAMGA-EPP AKLAKOU G/A,"000012969","12969",EPP AKLAKOU G/A
SAVANES,R5,CINKASSE,CINKASSE 2,TIMBOU,CNT341,L1558,TABI YAMGA,TABI YAMGA-EPP AKLAKOU G/B,"000012970","12970",EPP AKLAKOU G/B
SAVANES,R5,CINKASSE,CINKASSE 2,TIMBOU,CNT341,L1558,TABI YAMGA,TABI YAMGA-EPP AKLAKOU G/C,"000012971","12971",EPP AKLAKOU G/C
SAVANES,R5,CINKASSE,CINKASSE 2,TIMBOU,CNT341,L1558,TABI YAMGA,TABI YAMGA-EPP AKLAKOU G/D,"000012972","12972",EPP AKLAKOU G/D
SAVANES,R5,CINKASSE,CINKASSE 2,BIANKOURI,CNT338,L1549,NAMBUITITE II,NAMBUITITE II-EPP HETCHIAVI KLINDOME,"000012973","12973",EPP HETCHIAVI KLINDOME
SAVANES,R5,CINKASSE,CINKASSE 2,TIMBOU,CNT341,L1526,MONTCHITIKOUNG,MONTCHITIKOUNG-EPP SEKO G/A,"000012974","12974",EPP SEKO G/A
SAVANES,R5,CINKASSE,CINKASSE 2,TIMBOU,CNT341,L1526,MONTCHITIKOUNG,MONTCHITIKOUNG-EPP SEKO G/B,"000012975","12975",EPP SEKO G/B
SAVANES,R5,CINKASSE,CINKASSE 1,CINKASSE,CNT335,L1527,GOYAMBA,GOYAMBA-EPP AGOUEGAN,"000012976","12976",EPP AGOUEGAN
SAVANES,R5,CINKASSE,CINKASSE 2,BIANKOURI,CNT338,L1533,YOAKPATE I,YOAKPATE I-EPP DJETA G/A,"000012977","12977",EPP DJETA G/A
SAVANES,R5,CINKASSE,CINKASSE 2,BIANKOURI,CNT338,L1533,YOAKPATE I,YOAKPATE I-EPP DJETA G/B,"000012978","12978",EPP DJETA G/B
SAVANES,R5,CINKASSE,CINKASSE 2,BIANKOURI,CNT338,L1528,KANGBE,KANGBE-EPP ALEWOBOUNA CONDJI,"000012979","12979",EPP ALEWOBOUNA CONDJI
SAVANES,R5,CINKASSE,CINKASSE 2,BIANKOURI,CNT338,L1552,GABONGBONG I,GABONGBONG I-MARCHE HETCHIAVI KPODJI,"000012980","12980",MARCHE HETCHIAVI KPODJI
SAVANES,R5,CINKASSE,CINKASSE 2,TIMBOU,CNT341,L1546,GARO,GARO-EPP DOUHADJI-CONDJI,"000012981","12981",EPP DOUHADJI-CONDJI
SAVANES,R5,CINKASSE,CINKASSE 2,BIANKOURI,CNT338,L1537,KANGBETCHOAKE I,KANGBETCHOAKE I-EPP AGBONOU,"000012982","12982",EPP AGBONOU
SAVANES,R5,CINKASSE,CINKASSE 2,TIMBOU,CNT341,L1565,KARGUITIDE,KARGUITIDE-EPP AGBODRAFO,"000012983","12983",EPP AGBODRAFO
SAVANES,R5,CINKASSE,CINKASSE 2,TIMBOU,CNT341,L1578,COMMUNAUTE NASSABLE,COMMUNAUTE NASSABLE-EPP AGOVOUDOU,"000012984","12984",EPP AGOVOUDOU
SAVANES,R5,CINKASSE,CINKASSE 2,TIMBOU,CNT341,L1580,GROUPEMENT PEUHL SAFOBE I,GROUPEMENT PEUHL SAFOBE I-EPP AMEDEHOEVE,"000012985","12985",EPP AMEDEHOEVE
SAVANES,R5,CINKASSE,CINKASSE 2,BIANKOURI,CNT338,L1567,TINMANGUIN,TINMANGUIN-EPP DJASSEME,"000012986","12986",EPP DJASSEME
SAVANES,R5,CINKASSE,CINKASSE 2,SAM-NABA,CNT340,L1583,NASSIEGOU,NASSIEGOU-EPP TOGOKOME,"000012988","12988",EPP TOGOKOME
SAVANES,R5,CINKASSE,CINKASSE 2,TIMBOU,CNT341,L1563,LIYIETIALOU,LIYIETIALOU-EPL ESPOIR,"000012989","12989",EPL ESPOIR
SAVANES,R5,CINKASSE,CINKASSE 2,TIMBOU,CNT341,L1580,GROUPEMENT PEUHL SAFOBE I,GROUPEMENT PEUHL SAFOBE I-LYCEE DE GBODJOME,"000012990","12990",LYCEE DE GBODJOME
SAVANES,R5,CINKASSE,CINKASSE 2,BIANKOURI,CNT338,L1561,KPONDJOARE,KPONDJOARE-EPP AGBAVI,"000012991","12991",EPP AGBAVI
SAVANES,R5,CINKASSE,CINKASSE 2,SAM-NABA,CNT340,L1562,GABONI,GABONI-EPP AGBODANKOPE,"000012992","12992",EPP AGBODANKOPE
SAVANES,R5,CINKASSE,CINKASSE 2,TIMBOU,CNT341,L1566,KPALMONTONGUE I,KPALMONTONGUE I-EPP DEVIKINME,"000012993","12993",EPP DEVIKINME
SAVANES,R5,CINKASSE,CINKASSE 2,TIMBOU,CNT341,L1574,COMMUNAUTE PEUHL KPEGDJETE,COMMUNAUTE PEUHL KPEGDJETE-EPP SEWATSRICOPE G/A,"000012994","12994",EPP SEWATSRICOPE G/A
SAVANES,R5,CINKASSE,CINKASSE 2,BIANKOURI,CNT338,L1559,KALAO I,KALAO I-EPP ABATECOPE,"000012995","12995",EPP ABATECOPE
SAVANES,R5,CINKASSE,CINKASSE 2,TIMBOU,CNT341,L1560,SORNABE,SORNABE-EPC GOUMOUKOPE,"000012996","12996",EPC GOUMOUKOPE
SAVANES,R5,CINKASSE,CINKASSE 2,TIMBOU,CNT341,L1568,KPALMONTONGUE TAMBUNE,KPALMONTONGUE TAMBUNE-EPP FOLLYGA G/C,"000012997","12997",EPP FOLLYGA G/C
SAVANES,R5,CINKASSE,CINKASSE 2,TIMBOU,CNT341,L1568,KPALMONTONGUE TAMBUNE,KPALMONTONGUE TAMBUNE-EPP FOLLYGA G/A,"000012998","12998",EPP FOLLYGA G/A
SAVANES,R5,CINKASSE,CINKASSE 2,TIMBOU,CNT341,L1568,KPALMONTONGUE TAMBUNE,KPALMONTONGUE TAMBUNE-EPP FOLLYGA G/B,"000012999","12999",EPP FOLLYGA G/B
SAVANES,R5,CINKASSE,CINKASSE 2,TIMBOU,CNT341,L1571,TCHIMBIAMGBONGUE,TCHIMBIAMGBONGUE-CEG GOUMOUCOPE,"000013000","13000",CEG GOUMOUCOPE
SAVANES,R5,CINKASSE,CINKASSE 2,TIMBOU,CNT341,L1573,TIMBOU-CENTRE,TIMBOU-CENTRE-LYCEE D'AGBODRAFO1ER CYCLE,"000013001","13001",LYCEE D'AGBODRAFO1ER CYCLE
SAVANES,R5,CINKASSE,CINKASSE 2,TIMBOU,CNT341,L1580,GROUPEMENT PEUHL SAFOBE I,GROUPEMENT PEUHL SAFOBE I-EPP GBODJOME G/A,"000013002","13002",EPP GBODJOME G/A
SAVANES,R5,CINKASSE,CINKASSE 2,TIMBOU,CNT341,L1580,GROUPEMENT PEUHL SAFOBE I,GROUPEMENT PEUHL SAFOBE I-EPP G/BODJOME G/B,"000013003","13003",EPP G/BODJOME G/B
SAVANES,R5,CINKASSE,CINKASSE 2,TIMBOU,CNT341,L1579,PIZOSQUE,PIZOSQUE-EPC DAGUE,"000013004","13004",EPC DAGUE
SAVANES,R5,CINKASSE,CINKASSE 2,TIMBOU,CNT341,L1576,YORGOU,YORGOU-CPL L'AURORE,"000013005","13005",CPL L'AURORE
SAVANES,R5,CINKASSE,CINKASSE 2,TIMBOU,CNT341,L1577,DJALOTOUGOU,DJALOTOUGOU-EPP AGBATA LANZO G/A,"000013006","13006",EPP AGBATA LANZO G/A
SAVANES,R5,CINKASSE,CINKASSE 2,TIMBOU,CNT341,L1577,DJALOTOUGOU,DJALOTOUGOU-EPP AGBATA LANZO G/B,"000013007","13007",EPP AGBATA LANZO G/B
SAVANES,R5,CINKASSE,CINKASSE 2,TIMBOU,CNT341,L1577,DJALOTOUGOU,DJALOTOUGOU-EPP AGBATA LANZO G/C,"000013008","13008",EPP AGBATA LANZO G/C
SAVANES,R5,CINKASSE,CINKASSE 2,SAM-NABA,CNT340,L1581,SAFOBE II,SAFOBE II-EPC SAINT PAUL AGBAVI,"000013009","13009",EPC SAINT PAUL AGBAVI
SAVANES,R5,CINKASSE,CINKASSE 2,TIMBOU,CNT341,L1564,KPALMONTONGUE CENTRE,KPALMONTONGUE CENTRE-LYCEE ET COLLEGE ABRAHAM LINCOLN,"000013010","13010",LYCEE ET COLLEGE ABRAHAM LINCOLN
SAVANES,R5,CINKASSE,CINKASSE 2,BIANKOURI,CNT338,L1570,LIYIATIALOU I,LIYIATIALOU I-CEG COMMUNAUTAIRE KPESSI DRAFOE,"000013011","13011",CEG COMMUNAUTAIRE KPESSI DRAFOE
SAVANES,R5,CINKASSE,CINKASSE 2,TIMBOU,CNT341,L1572,YIEGOU,YIEGOU-EPP DE NIMAGNA,"000013012","13012",EPP DE NIMAGNA
SAVANES,R5,CINKASSE,CINKASSE 2,TIMBOU,CNT341,L1575,KPEGDJETE,KPEGDJETE-AFIDEGNIGBAN-CENTRE,"000013013","13013",AFIDEGNIGBAN-CENTRE
SAVANES,R5,CINKASSE,CINKASSE 2,TIMBOU,CNT341,L1582,DATOULONTE,DATOULONTE-EPC NOTRE DAME DE L'ESPERANCE,"000013014","13014",EPC NOTRE DAME DE L'ESPERANCE
SAVANES,R5,CINKASSE,CINKASSE 2,TIMBOU,CNT341,L1586,FOFANA,FOFANA-EPP ASSAGBA KOPE,"000013015","13015",EPP ASSAGBA KOPE
SAVANES,R5,CINKASSE,CINKASSE 2,SAM-NABA,CNT340,L1597,SAM-NABA,SAM-NABA-EPP AVELE,"000013016","13016",EPP AVELE
SAVANES,R5,CINKASSE,CINKASSE 2,TIMBOU,CNT341,L1589,LOULONG II,LOULONG II-EPP HANGOUME,"000013017","13017",EPP HANGOUME
SAVANES,R5,CINKASSE,CINKASSE 2,TIMBOU,CNT341,L1591,TANMONDJOARE I,TANMONDJOARE I-EPP KOUTIGBE,"000013018","13018",EPP KOUTIGBE
SAVANES,R5,CINKASSE,CINKASSE 2,SAM-NABA,CNT340,L1600,TINTARGUINE I,TINTARGUINE I-EPP ZOGBEGAN,"000013019","13019",EPP ZOGBEGAN
SAVANES,R5,CINKASSE,CINKASSE 2,TIMBOU,CNT341,L1590,TANMONDJOARE II,TANMONDJOARE II-EPP KOLIAFO,"000013020","13020",EPP KOLIAFO
SAVANES,R5,CINKASSE,CINKASSE 2,TIMBOU,CNT341,L1584,SOUKOUDOUM,SOUKOUDOUM-EPP ADOUKOHOUE,"000013022","13022",EPP ADOUKOHOUE
SAVANES,R5,CINKASSE,CINKASSE 2,TIMBOU,CNT341,L1585,LOULONG I,LOULONG I-EPP ANFOIN G/A,"000013023","13023",EPP ANFOIN G/A
SAVANES,R5,CINKASSE,CINKASSE 2,TIMBOU,CNT341,L1585,LOULONG I,LOULONG I-EPP ANFOIN G/B,"000013024","13024",EPP ANFOIN G/B
SAVANES,R5,CINKASSE,CINKASSE 2,SAM-NABA,CNT340,L1595,YAMBANGBANGBONG,YAMBANGBANGBONG-EPP TOKPO G/A,"000013025","13025",EPP TOKPO G/A
SAVANES,R5,CINKASSE,CINKASSE 2,SAM-NABA,CNT340,L1595,YAMBANGBANGBONG,YAMBANGBANGBONG-EPP TOKPO G/B,"000013026","13026",EPP TOKPO G/B
SAVANES,R5,CINKASSE,CINKASSE 2,SAM-NABA,CNT340,L1594,NAMOUNDJOUDJOATE II,NAMOUNDJOUDJOATE II-EPP KOUTIGBE LOGOVIPE,"000013027","13027",EPP KOUTIGBE LOGOVIPE
SAVANES,R5,CINKASSE,CINKASSE 2,SAM-NABA,CNT340,L1596,BOMBONG,BOMBONG-EPP ANAME G/A,"000013028","13028",EPP ANAME G/A
SAVANES,R5,CINKASSE,CINKASSE 2,SAM-NABA,CNT340,L1596,BOMBONG,BOMBONG-EPP ANAME G/B,"000013029","13029",EPP ANAME G/B
SAVANES,R5,CINKASSE,CINKASSE 2,NADJOUNDI,CNT339,L1598,COMMUNAUTE PEUHL FANWORGOU,COMMUNAUTE PEUHL FANWORGOU-EPP FIATA G/A,"000013030","13030",EPP FIATA G/A
SAVANES,R5,CINKASSE,CINKASSE 2,NADJOUNDI,CNT339,L1598,COMMUNAUTE PEUHL FANWORGOU,COMMUNAUTE PEUHL FANWORGOU-EPP FIATA G/B,"000013031","13031",EPP FIATA G/B
SAVANES,R5,CINKASSE,CINKASSE 2,NADJOUNDI,CNT339,L1601,KOIGANGBONGOU,KOIGANGBONGOU-EPP ADJOVE G/A,"000013033","13033",EPP ADJOVE G/A
SAVANES,R5,CINKASSE,CINKASSE 2,NADJOUNDI,CNT339,L1601,KOIGANGBONGOU,KOIGANGBONGOU-EPP ADJOVE G/B,"000013034","13034",EPP ADJOVE G/B
SAVANES,R5,CINKASSE,CINKASSE 2,SAM-NABA,CNT340,L1602,NAMOUNDJOUDJOATE I,NAMOUNDJOUDJOATE I-EPP G/ANAVE G/A,"000013035","13035",EPP G/ANAVE G/A
SAVANES,R5,CINKASSE,CINKASSE 2,SAM-NABA,CNT340,L1602,NAMOUNDJOUDJOATE I,NAMOUNDJOUDJOATE I-EPP GANAVE G/B,"000013036","13036",EPP GANAVE G/B
SAVANES,R5,CINKASSE,CINKASSE 2,NADJOUNDI,CNT339,L1604,BONDANTCHALE,BONDANTCHALE-EPP MELLY DJIGBE,"000013037","13037",EPP MELLY DJIGBE
SAVANES,R5,CINKASSE,CINKASSE 2,SAM-NABA,CNT340,L1605,DJASSAKTE,DJASSAKTE-EPP MELLY DOME G/A,"000013038","13038",EPP MELLY DOME G/A
SAVANES,R5,CINKASSE,CINKASSE 2,SAM-NABA,CNT340,L1605,DJASSAKTE,DJASSAKTE-EPP MELLY DOME G/B,"000013039","13039",EPP MELLY DOME G/B
SAVANES,R5,CINKASSE,CINKASSE 2,SAM-NABA,CNT340,L1592,BONDJANTCHALE /BAMBONGUE,BONDJANTCHALE /BAMBONGUE-EPP KPAKPALAKPENOU G/A,"000013040","13040",EPP KPAKPALAKPENOU G/A
SAVANES,R5,CINKASSE,CINKASSE 2,SAM-NABA,CNT340,L1592,BONDJANTCHALE /BAMBONGUE,BONDJANTCHALE /BAMBONGUE-EPP KPAKPALAKPENOU G/B,"000013041","13041",EPP KPAKPALAKPENOU G/B
SAVANES,R5,CINKASSE,CINKASSE 2,SAM-NABA,CNT340,L1592,BONDJANTCHALE /BAMBONGUE,BONDJANTCHALE /BAMBONGUE-EPP KPAKPALAKPENOU G/C,"000013042","13042",EPP KPAKPALAKPENOU G/C
SAVANES,R5,CINKASSE,CINKASSE 2,NADJOUNDI,CNT339,L1603,DJASSATE,DJASSATE-EPC ANAME GBAGANME,"000013043","13043",EPC ANAME GBAGANME
SAVANES,R5,CINKASSE,CINKASSE 2,SAM-NABA,CNT340,L1593,KARBOUK,KARBOUK-EPP KPONTO,"000013045","13045",EPP KPONTO
SAVANES,R5,CINKASSE,CINKASSE 2,NADJOUNDI,CNT339,L1603,DJASSATE,DJASSATE-EPP GANAVE,"000013046","13046",EPP GANAVE
SAVANES,R5,CINKASSE,CINKASSE 2,SAM-NABA,CNT340,L1608,TINTARGUINE II,TINTARGUINE II-EPP ADOUHO,"000013052","13052",EPP ADOUHO
SAVANES,R5,CINKASSE,CINKASSE 2,NADJOUNDI,CNT339,L1613,MONBA,MONBA-EPP ATAHONOU,"000013054","13054",EPP ATAHONOU
SAVANES,R5,CINKASSE,CINKASSE 2,NADJOUNDI,CNT339,L1616,NATONE,NATONE-EPP BATEKPO,"000013055","13055",EPP BATEKPO
SAVANES,R5,CINKASSE,CINKASSE 2,NADJOUNDI,CNT339,L1619,PILOUGOU,PILOUGOU-EPP HANGBAKOE,"000013056","13056",EPP HANGBAKOE
SAVANES,R5,CINKASSE,CINKASSE 2,NADJOUNDI,CNT339,L1621,DJEGUINE,DJEGUINE-EPP HEDJEKPOE,"000013057","13057",EPP HEDJEKPOE
SAVANES,R5,CINKASSE,CINKASSE 2,NADJOUNDI,CNT339,L1624,NASSONGUE-PALAMONGUE,NASSONGUE-PALAMONGUE-EPP HOUNLOKOE,"000013058","13058",EPP HOUNLOKOE
SAVANES,R5,CINKASSE,CINKASSE 2,NADJOUNDI,CNT339,L1612,NADJOUNDORE,NADJOUNDORE-EPP ASSIWLOIN,"000013063","13063",EPP ASSIWLOIN
SAVANES,R5,CINKASSE,CINKASSE 2,NADJOUNDI,CNT339,L1617,NADJOUNDI,NADJOUNDI-EPP BOKO TOTSOAGNI G/A,"000013064","13064",EPP BOKO TOTSOAGNI G/A
SAVANES,R5,CINKASSE,CINKASSE 2,NADJOUNDI,CNT339,L1620,BABIDJOAL,BABIDJOAL-EPP HEDJEGAN G/A,"000013065","13065",EPP HEDJEGAN G/A
SAVANES,R5,CINKASSE,CINKASSE 2,NADJOUNDI,CNT339,L1625,TIMANGUE,TIMANGUE-EPP KPOTAVE AGBOBA,"000013066","13066",EPP KPOTAVE AGBOBA
SAVANES,R5,CINKASSE,CINKASSE 2,NADJOUNDI,CNT339,L1627,PILOUGOU-GOUDO,PILOUGOU-GOUDO-EPP LEGBANOU DJOKOPE,"000013067","13067",EPP LEGBANOU DJOKOPE
SAVANES,R5,CINKASSE,CINKASSE 2,NADJOUNDI,CNT339,L1628,YARBONGBONGUE,YARBONGBONGUE-EPP WOGBA G/A,"000013068","13068",EPP WOGBA G/A
SAVANES,R5,CINKASSE,CINKASSE 2,NADJOUNDI,CNT339,L1628,YARBONGBONGUE,YARBONGBONGUE-EPP MASSEKOPE G/A,"000013069","13069",EPP MASSEKOPE G/A
SAVANES,R5,CINKASSE,CINKASSE 2,TIMBOU,CNT341,L1606,NANLONGUE 2,NANLONGUE 2-CEGIL ADANKPO KONDJI,"000013073","13073",CEGIL ADANKPO KONDJI
SAVANES,R5,CINKASSE,CINKASSE 2,SAM-NABA,CNT340,L1607,MANBAGOU,MANBAGOU-EPP ADJREGO G/A,"000013074","13074",EPP ADJREGO G/A
SAVANES,R5,CINKASSE,CINKASSE 2,SAM-NABA,CNT340,L1607,MANBAGOU,MANBAGOU-EPP ADJREGO G/B,"000013075","13075",EPP ADJREGO G/B
SAVANES,R5,CINKASSE,CINKASSE 2,SAM-NABA,CNT340,L1607,MANBAGOU,MANBAGOU-EPP ADJREGO G/C,"000013076","13076",EPP ADJREGO G/C
SAVANES,R5,CINKASSE,CINKASSE 2,NADJOUNDI,CNT339,L1609,FANWORGOU(TAMBATEPOMONE),FANWORGOU(TAMBATEPOMONE)-EDIL AFIDENYIGBAN,"000013077","13077",EDIL AFIDENYIGBAN
SAVANES,R5,CINKASSE,CINKASSE 2,NADJOUNDI,CNT339,L1611,BABIGOU,BABIGOU-EPC APAWOHONOU,"000013078","13078",EPC APAWOHONOU
SAVANES,R5,CINKASSE,CINKASSE 2,NADJOUNDI,CNT339,L1615,NANDJOUNDI CENTRE,NANDJOUNDI CENTRE-EPE BAME G/A,"000013079","13079",EPE BAME G/A
SAVANES,R5,CINKASSE,CINKASSE 2,NADJOUNDI,CNT339,L1618,NASSONGUE-BANAME,NASSONGUE-BANAME-EPP GLEVE G/A,"000013080","13080",EPP GLEVE G/A
SAVANES,R5,CINKASSE,CINKASSE 2,NADJOUNDI,CNT339,L1618,NASSONGUE-BANAME,NASSONGUE-BANAME-EPP GLEVE G/B,"000013081","13081",EPP GLEVE G/B
SAVANES,R5,CINKASSE,CINKASSE 2,NADJOUNDI,CNT339,L1626,PILOGOU CENTRE,PILOGOU CENTRE-EPP LEGBANOU,"000013082","13082",EPP LEGBANOU
SAVANES,R5,CINKASSE,CINKASSE 2,NADJOUNDI,CNT339,L1630,BANKATMOAGA,BANKATMOAGA-EPP SAGADA G/A,"000013084","13084",EPP SAGADA G/A
SAVANES,R5,CINKASSE,CINKASSE 2,NADJOUNDI,CNT339,L1630,BANKATMOAGA,BANKATMOAGA-EPP SAGADA G/B,"000013085","13085",EPP SAGADA G/B
SAVANES,R5,CINKASSE,CINKASSE 2,NADJOUNDI,CNT339,L1614,BABIKPERGOU,BABIKPERGOU-EPP AVETCHEDOME,"000013098","13098",EPP AVETCHEDOME
SAVANES,R5,CINKASSE,CINKASSE 2,NADJOUNDI,CNT339,L1623,BATPOTCHA,BATPOTCHA-EPP SAPE GROUPE B,"000013102","13102",EPP SAPE GROUPE B
SAVANES,R5,CINKASSE,CINKASSE 2,NADJOUNDI,CNT339,L1623,BATPOTCHA,BATPOTCHA-EPC HOTATIME,"000013103","13103",EPC HOTATIME
SAVANES,R5,CINKASSE,CINKASSE 1,GOULOUNGOUSSI,CNT337,L1462,GOULOUNGOUSSI CENTRE /NATINGA,GOULOUNGOUSSI CENTRE /NATINGA-EPP GOBE EGBO G/B,"000014974","14974",EPP GOBE EGBO G/B
SAVANES,R5,CINKASSE,CINKASSE 1,GNOAGA,CNT336,L1468,GNOAGA CENTRE,GNOAGA CENTRE-EPP GNOAGA,"000015021","15021",EPP GNOAGA
SAVANES,R5,CINKASSE,CINKASSE 1,GOULOUNGOUSSI,CNT337,L1454,ZOUMBEKO,ZOUMBEKO-EPP ZOUMBEKO,"000015023","15023",EPP ZOUMBEKO
SAVANES,R5,CINKASSE,CINKASSE 1,CINKASSE,CNT335,L1488,SIMBIN-KOMOLOGO,SIMBIN-KOMOLOGO-EPL LA RELEVE,"000015024","15024",EPL LA RELEVE
SAVANES,R5,CINKASSE,CINKASSE 1,CINKASSE,CNT335,L1496,CINKASSE CENTRE,CINKASSE CENTRE-LYCEE CINKASSE,"000015025","15025",LYCEE CINKASSE
SAVANES,R5,CINKASSE,CINKASSE 1,CINKASSE,CNT335,L1499,TANTCHINGOU I,TANTCHINGOU I-EPP TANYTCHANGOU,"000015026","15026",EPP TANYTCHANGOU
SAVANES,R5,CINKASSE,CINKASSE 1,CINKASSE,CNT335,L1498,GBATIMANOU,GBATIMANOU-EPE AD CINKASSE G/A,"000015028","15028",EPE AD CINKASSE G/A
SAVANES,R5,CINKASSE,CINKASSE 1,CINKASSE,CNT335,L1498,GBATIMANOU,GBATIMANOU-EPE AD CINKASSE G/B,"000015029","15029",EPE AD CINKASSE G/B
SAVANES,R5,CINKASSE,CINKASSE 1,CINKASSE,CNT335,L1503,PEGWENDE,PEGWENDE-EPC DON BOSCO,"000015030","15030",EPC DON BOSCO
SAVANES,R5,CINKASSE,CINKASSE 1,CINKASSE,CNT335,L1511,SILMISSI,SILMISSI-EPP CINKASSE PEULH G/A,"000015031","15031",EPP CINKASSE PEULH G/A
SAVANES,R5,CINKASSE,CINKASSE 1,CINKASSE,CNT335,L1511,SILMISSI,SILMISSI-EPP CINKASSE PEULH G/B,"000015032","15032",EPP CINKASSE PEULH G/B
SAVANES,R5,CINKASSE,CINKASSE 1,CINKASSE,CNT335,L1511,SILMISSI,SILMISSI-EPP CINKASSE PEULH G/C,"000015033","15033",EPP CINKASSE PEULH G/C
SAVANES,R5,CINKASSE,CINKASSE 1,CINKASSE,CNT335,L1496,CINKASSE CENTRE,CINKASSE CENTRE-EPP CINKASSE CENTRALE G/A,"000015034","15034",EPP CINKASSE CENTRALE G/A
SAVANES,R5,CINKASSE,CINKASSE 1,CINKASSE,CNT335,L1496,CINKASSE CENTRE,CINKASSE CENTRE-EPP CINKASSE CENTRALE G/B,"000015035","15035",EPP CINKASSE CENTRALE G/B
SAVANES,R5,CINKASSE,CINKASSE 1,CINKASSE,CNT335,L1496,CINKASSE CENTRE,CINKASSE CENTRE-EPP CINKASSE CENTRALE G/C,"000015036","15036",EPP CINKASSE CENTRALE G/C
SAVANES,R5,CINKASSE,CINKASSE 1,BOADE,CNT334,L1478,BOADE CENTRE,BOADE CENTRE-EPP BOADE G/B,"000015038","15038",EPP BOADE G/B
