code,name,hierarchy_level,hierarchy_level_name,parent_loc_code,lang_code,is_active,cr_by,cr_dtimes
L2022,DJAGORI,5,Localit̩,CNT355,fra,t,superadmin,2021-11-25 01:30:04.082
L2023,YINYINGOU,5,Locality,CNT360,eng,t,superadmin,2021-11-25 01:30:04.082
L2023,YINYINGOU,5,Localit̩,CNT360,fra,t,superadmin,2021-11-25 01:30:04.082
L2024,NAGANGOU,5,Locality,CNT366,eng,t,superadmin,2021-11-25 01:30:04.082
L2024,NAGANGOU,5,Localit̩,CNT366,fra,t,superadmin,2021-11-25 01:30:04.082
L2025,KPARE,5,Locality,CNT366,eng,t,superadmin,2021-11-25 01:30:04.082
L2025,KPARE,5,Localit̩,CNT366,fra,t,superadmin,2021-11-25 01:30:04.082
L2026,NASSOUKOU,5,Locality,CNT366,eng,t,superadmin,2021-11-25 01:30:04.082
L2026,NASSOUKOU,5,Localit̩,CNT366,fra,t,superadmin,2021-11-25 01:30:04.082
L2028,WANGBANDI,5,Locality,CNT366,eng,t,superadmin,2021-11-25 01:30:04.082
L2028,WANGBANDI,5,Localit̩,CNT366,fra,t,superadmin,2021-11-25 01:30:04.082
L2029,NABOUTIBOU,5,Locality,CNT366,eng,t,superadmin,2021-11-25 01:30:04.082
L2029,NABOUTIBOU,5,Localit̩,CNT366,fra,t,superadmin,2021-11-25 01:30:04.082
L2030,KOUMONGOU-CENTRE,5,Locality,CNT365,eng,t,superadmin,2021-11-25 01:30:04.082
L2030,KOUMONGOU-CENTRE,5,Localit̩,CNT365,fra,t,superadmin,2021-11-25 01:30:04.082
L2031,NALI CENTRE,5,Locality,CNT366,eng,t,superadmin,2021-11-25 01:30:04.082
L2031,NALI CENTRE,5,Localit̩,CNT366,fra,t,superadmin,2021-11-25 01:30:04.082
L2032,KPAKPABOU,5,Locality,CNT366,eng,t,superadmin,2021-11-25 01:30:04.082
L2032,KPAKPABOU,5,Localit̩,CNT366,fra,t,superadmin,2021-11-25 01:30:04.082
L2033,KPANKPANSOU,5,Locality,CNT366,eng,t,superadmin,2021-11-25 01:30:04.082
L2033,KPANKPANSOU,5,Localit̩,CNT366,fra,t,superadmin,2021-11-25 01:30:04.082
L2034,KPABEDIKA,5,Locality,CNT366,eng,t,superadmin,2021-11-25 01:30:04.082
L2034,KPABEDIKA,5,Localit̩,CNT366,fra,t,superadmin,2021-11-25 01:30:04.082
L2035,NOMBA,5,Locality,CNT366,eng,t,superadmin,2021-11-25 01:30:04.082
L2035,NOMBA,5,Localit̩,CNT366,fra,t,superadmin,2021-11-25 01:30:04.082
L2036,TCHABA,5,Locality,CNT366,eng,t,superadmin,2021-11-25 01:30:04.082
L2036,TCHABA,5,Localit̩,CNT366,fra,t,superadmin,2021-11-25 01:30:04.082
L2037,KATCHANGOU,5,Locality,CNT366,eng,t,superadmin,2021-11-25 01:30:04.082
L2037,KATCHANGOU,5,Localit̩,CNT366,fra,t,superadmin,2021-11-25 01:30:04.082
L2038,BODIKA,5,Locality,CNT366,eng,t,superadmin,2021-11-25 01:30:04.082
L2038,BODIKA,5,Localit̩,CNT366,fra,t,superadmin,2021-11-25 01:30:04.082
L2039,NANDIKI,5,Locality,CNT365,eng,t,superadmin,2021-11-25 01:30:04.082
L2039,NANDIKI,5,Localit̩,CNT365,fra,t,superadmin,2021-11-25 01:30:04.082
L2040,DJOUNDJOUNSOU,5,Locality,CNT365,eng,t,superadmin,2021-11-25 01:30:04.082
L2040,DJOUNDJOUNSOU,5,Localit̩,CNT365,fra,t,superadmin,2021-11-25 01:30:04.082
L2041,NALOGBANDI,5,Locality,CNT365,eng,t,superadmin,2021-11-25 01:30:04.082
L2041,NALOGBANDI,5,Localit̩,CNT365,fra,t,superadmin,2021-11-25 01:30:04.082
L2042,NAGBANGOU,5,Locality,CNT366,eng,t,superadmin,2021-11-25 01:30:04.082
L2042,NAGBANGOU,5,Localit̩,CNT366,fra,t,superadmin,2021-11-25 01:30:04.082
L2043,KABOUFIESSOU,5,Locality,CNT366,eng,t,superadmin,2021-11-25 01:30:04.082
L2043,KABOUFIESSOU,5,Localit̩,CNT366,fra,t,superadmin,2021-11-25 01:30:04.082
L2044,TOULEBA,5,Locality,CNT366,eng,t,superadmin,2021-11-25 01:30:04.082
L2044,TOULEBA,5,Localit̩,CNT366,fra,t,superadmin,2021-11-25 01:30:04.082
L2045,KPATIBOLI,5,Locality,CNT365,eng,t,superadmin,2021-11-25 01:30:04.082
L2045,KPATIBOLI,5,Localit̩,CNT365,fra,t,superadmin,2021-11-25 01:30:04.082
L2046,TCHATCHARESSOU,5,Locality,CNT367,eng,t,superadmin,2021-11-25 01:30:04.082
L2046,TCHATCHARESSOU,5,Localit̩,CNT367,fra,t,superadmin,2021-11-25 01:30:04.082
L2047,FIEGOU,5,Locality,CNT362,eng,t,superadmin,2021-11-25 01:30:04.082
L2047,FIEGOU,5,Localit̩,CNT362,fra,t,superadmin,2021-11-25 01:30:04.082
L2048,NALOKOU,5,Locality,CNT366,eng,t,superadmin,2021-11-25 01:30:04.082
L2048,NALOKOU,5,Localit̩,CNT366,fra,t,superadmin,2021-11-25 01:30:04.082
L2049,DJANDJATIE-KOUMONGOU,5,Locality,CNT367,eng,t,superadmin,2021-11-25 01:30:04.082
L2049,DJANDJATIE-KOUMONGOU,5,Localit̩,CNT367,fra,t,superadmin,2021-11-25 01:30:04.082
L2050,NANGOLGOU,5,Locality,CNT367,eng,t,superadmin,2021-11-25 01:30:04.082
L2050,NANGOLGOU,5,Localit̩,CNT367,fra,t,superadmin,2021-11-25 01:30:04.082
L2051,TOKOU,5,Locality,CNT365,eng,t,superadmin,2021-11-25 01:30:04.082
L2051,TOKOU,5,Localit̩,CNT365,fra,t,superadmin,2021-11-25 01:30:04.082
L2052,DJAWAKA,5,Locality,CNT365,eng,t,superadmin,2021-11-25 01:30:04.082
L2052,DJAWAKA,5,Localit̩,CNT365,fra,t,superadmin,2021-11-25 01:30:04.082
L2053,DJANDJATIE,5,Locality,CNT367,eng,t,superadmin,2021-11-25 01:30:04.082
L2053,DJANDJATIE,5,Localit̩,CNT367,fra,t,superadmin,2021-11-25 01:30:04.082
L2054,KARBONGOU,5,Locality,CNT367,eng,t,superadmin,2021-11-25 01:30:04.082
L2054,KARBONGOU,5,Localit̩,CNT367,fra,t,superadmin,2021-11-25 01:30:04.082
L2055,NABA,5,Locality,CNT365,eng,t,superadmin,2021-11-25 01:30:04.082
L2055,NABA,5,Localit̩,CNT365,fra,t,superadmin,2021-11-25 01:30:04.082
L2056,NACOTTI,5,Locality,CNT365,eng,t,superadmin,2021-11-25 01:30:04.082
L2056,NACOTTI,5,Localit̩,CNT365,fra,t,superadmin,2021-11-25 01:30:04.082
L2057,FAKONI,5,Locality,CNT365,eng,t,superadmin,2021-11-25 01:30:04.082
L2057,FAKONI,5,Localit̩,CNT365,fra,t,superadmin,2021-11-25 01:30:04.082
L2058,BAOULE,5,Locality,CNT363,eng,t,superadmin,2021-11-25 01:30:04.082
L2058,BAOULE,5,Localit̩,CNT363,fra,t,superadmin,2021-11-25 01:30:04.082
L2059,WONKOBA,5,Locality,CNT366,eng,t,superadmin,2021-11-25 01:30:04.082
L2059,WONKOBA,5,Localit̩,CNT366,fra,t,superadmin,2021-11-25 01:30:04.082
L2060,TABABOU,5,Locality,CNT366,eng,t,superadmin,2021-11-25 01:30:04.082
L2060,TABABOU,5,Localit̩,CNT366,fra,t,superadmin,2021-11-25 01:30:04.082
L2061,DJRIDJO,5,Locality,CNT367,eng,t,superadmin,2021-11-25 01:30:04.082
L2061,DJRIDJO,5,Localit̩,CNT367,fra,t,superadmin,2021-11-25 01:30:04.082
L2062,TCHANWIEKOU,5,Locality,CNT363,eng,t,superadmin,2021-11-25 01:30:04.082
L2062,TCHANWIEKOU,5,Localit̩,CNT363,fra,t,superadmin,2021-11-25 01:30:04.082
L2063,NAMOUKOU,5,Locality,CNT367,eng,t,superadmin,2021-11-25 01:30:04.082
L2063,NAMOUKOU,5,Localit̩,CNT367,fra,t,superadmin,2021-11-25 01:30:04.082
L2064,NATCHO,5,Locality,CNT365,eng,t,superadmin,2021-11-25 01:30:04.082
L2064,NATCHO,5,Localit̩,CNT365,fra,t,superadmin,2021-11-25 01:30:04.082
L2065,TRIBONGOU,5,Locality,CNT367,eng,t,superadmin,2021-11-25 01:30:04.082
L2065,TRIBONGOU,5,Localit̩,CNT367,fra,t,superadmin,2021-11-25 01:30:04.082
L2066,TONTONDI,5,Locality,CNT362,eng,t,superadmin,2021-11-25 01:30:04.082
L2066,TONTONDI,5,Localit̩,CNT362,fra,t,superadmin,2021-11-25 01:30:04.082
L2067,NAMATI,5,Locality,CNT406,eng,t,superadmin,2021-11-25 01:30:04.082
L2067,NAMATI,5,Localit̩,CNT406,fra,t,superadmin,2021-11-25 01:30:04.082
L2068,GNANGBANDI,5,Locality,CNT365,eng,t,superadmin,2021-11-25 01:30:04.082
L2068,GNANGBANDI,5,Localit̩,CNT365,fra,t,superadmin,2021-11-25 01:30:04.082
L2069,SAMTI,5,Locality,CNT406,eng,t,superadmin,2021-11-25 01:30:04.082
L2069,SAMTI,5,Localit̩,CNT406,fra,t,superadmin,2021-11-25 01:30:04.082
L2070,NALOBA,5,Locality,CNT366,eng,t,superadmin,2021-11-25 01:30:04.082
L2070,NALOBA,5,Localit̩,CNT366,fra,t,superadmin,2021-11-25 01:30:04.082
L2071,LEGBANDO,5,Locality,CNT367,eng,t,superadmin,2021-11-25 01:30:04.082
L2071,LEGBANDO,5,Localit̩,CNT367,fra,t,superadmin,2021-11-25 01:30:04.082
L2072,TAKPAMBA,5,Locality,CNT367,eng,t,superadmin,2021-11-25 01:30:04.082
L2072,TAKPAMBA,5,Localit̩,CNT367,fra,t,superadmin,2021-11-25 01:30:04.082
L2073,GBETI,5,Locality,CNT362,eng,t,superadmin,2021-11-25 01:30:04.082
L2073,GBETI,5,Localit̩,CNT362,fra,t,superadmin,2021-11-25 01:30:04.082
L2074,NAYOH,5,Locality,CNT362,eng,t,superadmin,2021-11-25 01:30:04.082
L2074,NAYOH,5,Localit̩,CNT362,fra,t,superadmin,2021-11-25 01:30:04.082
L2075,KOUSSIMONGOU,5,Locality,CNT363,eng,t,superadmin,2021-11-25 01:30:04.082
L2075,KOUSSIMONGOU,5,Localit̩,CNT363,fra,t,superadmin,2021-11-25 01:30:04.082
L2076,KOUSSIKOU,5,Locality,CNT362,eng,t,superadmin,2021-11-25 01:30:04.082
L2076,KOUSSIKOU,5,Localit̩,CNT362,fra,t,superadmin,2021-11-25 01:30:04.082
L2077,KEREKETENOU,5,Locality,CNT367,eng,t,superadmin,2021-11-25 01:30:04.082
L2077,KEREKETENOU,5,Localit̩,CNT367,fra,t,superadmin,2021-11-25 01:30:04.082
L2078,KOHANGA,5,Locality,CNT362,eng,t,superadmin,2021-11-25 01:30:04.082
L2078,KOHANGA,5,Localit̩,CNT362,fra,t,superadmin,2021-11-25 01:30:04.082
L2079,BATCHE-BOSSOU,5,Locality,CNT406,eng,t,superadmin,2021-11-25 01:30:04.082
L2079,BATCHE-BOSSOU,5,Localit̩,CNT406,fra,t,superadmin,2021-11-25 01:30:04.082
L2080,LENIDO,5,Locality,CNT367,eng,t,superadmin,2021-11-25 01:30:04.082
L2080,LENIDO,5,Localit̩,CNT367,fra,t,superadmin,2021-11-25 01:30:04.082
L2081,KOUNTOIRE/SONGBAL,5,Locality,CNT406,eng,t,superadmin,2021-11-25 01:30:04.082
L2081,KOUNTOIRE/SONGBAL,5,Localit̩,CNT406,fra,t,superadmin,2021-11-25 01:30:04.082
L2082,BAMBEME,5,Locality,CNT367,eng,t,superadmin,2021-11-25 01:30:04.082
L2082,BAMBEME,5,Localit̩,CNT367,fra,t,superadmin,2021-11-25 01:30:04.082
L2083,CHIRANDA,5,Locality,CNT406,eng,t,superadmin,2021-11-25 01:30:04.082
L2083,CHIRANDA,5,Localit̩,CNT406,fra,t,superadmin,2021-11-25 01:30:04.082
L2084,MABOU,5,Locality,CNT362,eng,t,superadmin,2021-11-25 01:30:04.082
L2084,MABOU,5,Localit̩,CNT362,fra,t,superadmin,2021-11-25 01:30:04.082
L2085,KATCHITOKA,5,Locality,CNT363,eng,t,superadmin,2021-11-25 01:30:04.082
L2085,KATCHITOKA,5,Localit̩,CNT363,fra,t,superadmin,2021-11-25 01:30:04.082
L2086,TAMPAKTI,5,Locality,CNT362,eng,t,superadmin,2021-11-25 01:30:04.082
L2086,TAMPAKTI,5,Localit̩,CNT362,fra,t,superadmin,2021-11-25 01:30:04.082
L2087,NALAKOU,5,Locality,CNT406,eng,t,superadmin,2021-11-25 01:30:04.082
L2087,NALAKOU,5,Localit̩,CNT406,fra,t,superadmin,2021-11-25 01:30:04.082
L2088,TCHAMKPERE,5,Locality,CNT362,eng,t,superadmin,2021-11-25 01:30:04.082
L2088,TCHAMKPERE,5,Localit̩,CNT362,fra,t,superadmin,2021-11-25 01:30:04.082
L2089,DILEKA,5,Locality,CNT363,eng,t,superadmin,2021-11-25 01:30:04.082
L2089,DILEKA,5,Localit̩,CNT363,fra,t,superadmin,2021-11-25 01:30:04.082
L2090,TIEPA,5,Locality,CNT363,eng,t,superadmin,2021-11-25 01:30:04.082
L2090,TIEPA,5,Localit̩,CNT363,fra,t,superadmin,2021-11-25 01:30:04.082
L2091,NAGBEKTI,5,Locality,CNT362,eng,t,superadmin,2021-11-25 01:30:04.082
L2091,NAGBEKTI,5,Localit̩,CNT362,fra,t,superadmin,2021-11-25 01:30:04.082
L2092,NAMOUMALE,5,Locality,CNT362,eng,t,superadmin,2021-11-25 01:30:04.082
L2092,NAMOUMALE,5,Localit̩,CNT362,fra,t,superadmin,2021-11-25 01:30:04.082
L2093,NAMBOSSI,5,Locality,CNT367,eng,t,superadmin,2021-11-25 01:30:04.082
L2093,NAMBOSSI,5,Localit̩,CNT367,fra,t,superadmin,2021-11-25 01:30:04.082
L2094,KOUNTOIRE CENTRE,5,Locality,CNT406,eng,t,superadmin,2021-11-25 01:30:04.082
L2094,KOUNTOIRE CENTRE,5,Localit̩,CNT406,fra,t,superadmin,2021-11-25 01:30:04.082
L2095,TCHANKPE BOSSOU,5,Locality,CNT406,eng,t,superadmin,2021-11-25 01:30:04.082
L2095,TCHANKPE BOSSOU,5,Localit̩,CNT406,fra,t,superadmin,2021-11-25 01:30:04.082
L2096,BONI,5,Locality,CNT363,eng,t,superadmin,2021-11-25 01:30:04.082
L2096,BONI,5,Localit̩,CNT363,fra,t,superadmin,2021-11-25 01:30:04.082
L2097,N'KPE 2,5,Locality,CNT367,eng,t,superadmin,2021-11-25 01:30:04.082
L2097,N'KPE 2,5,Localit̩,CNT367,fra,t,superadmin,2021-11-25 01:30:04.082
L2098,SAGBIEBOU,5,Locality,CNT363,eng,t,superadmin,2021-11-25 01:30:04.082
L2098,SAGBIEBOU,5,Localit̩,CNT363,fra,t,superadmin,2021-11-25 01:30:04.082
L2099,KOKOU-BOSSOU,5,Locality,CNT406,eng,t,superadmin,2021-11-25 01:30:04.082
L2099,KOKOU-BOSSOU,5,Localit̩,CNT406,fra,t,superadmin,2021-11-25 01:30:04.082
L2100,N'KPE 1,5,Locality,CNT367,eng,t,superadmin,2021-11-25 01:30:04.082
L2100,N'KPE 1,5,Localit̩,CNT367,fra,t,superadmin,2021-11-25 01:30:04.082
L2101,SATCHIGBANLE,5,Locality,CNT406,eng,t,superadmin,2021-11-25 01:30:04.082
L2101,SATCHIGBANLE,5,Localit̩,CNT406,fra,t,superadmin,2021-11-25 01:30:04.082
L2102,AYIKPERE,5,Locality,CNT406,eng,t,superadmin,2021-11-25 01:30:04.082
L2102,AYIKPERE,5,Localit̩,CNT406,fra,t,superadmin,2021-11-25 01:30:04.082
L2103,BONTROKA,5,Locality,CNT362,eng,t,superadmin,2021-11-25 01:30:04.082
L2103,BONTROKA,5,Localit̩,CNT362,fra,t,superadmin,2021-11-25 01:30:04.082
L2104,KOUGNERI,5,Locality,CNT362,eng,t,superadmin,2021-11-25 01:30:04.082
L2104,KOUGNERI,5,Localit̩,CNT362,fra,t,superadmin,2021-11-25 01:30:04.082
L2105,SIGBENGA,5,Locality,CNT363,eng,t,superadmin,2021-11-25 01:30:04.082
L2105,SIGBENGA,5,Localit̩,CNT363,fra,t,superadmin,2021-11-25 01:30:04.082
L2106,KANGOUNOU,5,Locality,CNT406,eng,t,superadmin,2021-11-25 01:30:04.082
L2106,KANGOUNOU,5,Localit̩,CNT406,fra,t,superadmin,2021-11-25 01:30:04.082
L2107,KPENTCHANI,5,Locality,CNT362,eng,t,superadmin,2021-11-25 01:30:04.082
L2107,KPENTCHANI,5,Localit̩,CNT362,fra,t,superadmin,2021-11-25 01:30:04.082
L2108,DAKPARE,5,Locality,CNT364,eng,t,superadmin,2021-11-25 01:30:04.082
L2108,DAKPARE,5,Localit̩,CNT364,fra,t,superadmin,2021-11-25 01:30:04.082
L2110,FIENGA,5,Locality,CNT406,eng,t,superadmin,2021-11-25 01:30:04.082
L2110,FIENGA,5,Localit̩,CNT406,fra,t,superadmin,2021-11-25 01:30:04.082
L2111,KOUNKOUNKPE,5,Locality,CNT406,eng,t,superadmin,2021-11-25 01:30:04.082
L2111,KOUNKOUNKPE,5,Localit̩,CNT406,fra,t,superadmin,2021-11-25 01:30:04.082
L2112,MANTA OTI-SUD,5,Locality,CNT367,eng,t,superadmin,2021-11-25 01:30:04.082
L2112,MANTA OTI-SUD,5,Localit̩,CNT367,fra,t,superadmin,2021-11-25 01:30:04.082
L2113,MOGOU-CENTRE,5,Locality,CNT362,eng,t,superadmin,2021-11-25 01:30:04.082
L2113,MOGOU-CENTRE,5,Localit̩,CNT362,fra,t,superadmin,2021-11-25 01:30:04.082
L2114,N'FOUTCHE,5,Locality,CNT367,eng,t,superadmin,2021-11-25 01:30:04.082
L2114,N'FOUTCHE,5,Localit̩,CNT367,fra,t,superadmin,2021-11-25 01:30:04.082
L2115,PANGA,5,Locality,CNT406,eng,t,superadmin,2021-11-25 01:30:04.082
L2115,PANGA,5,Localit̩,CNT406,fra,t,superadmin,2021-11-25 01:30:04.082
L2116,NANTIEGA,5,Locality,CNT362,eng,t,superadmin,2021-11-25 01:30:04.082
L2116,NANTIEGA,5,Localit̩,CNT362,fra,t,superadmin,2021-11-25 01:30:04.082
L2117,DJANKPANI,5,Locality,CNT361,eng,t,superadmin,2021-11-25 01:30:04.082
L2117,DJANKPANI,5,Localit̩,CNT361,fra,t,superadmin,2021-11-25 01:30:04.082
L2118,DJAHANI,5,Locality,CNT362,eng,t,superadmin,2021-11-25 01:30:04.082
L2118,DJAHANI,5,Localit̩,CNT362,fra,t,superadmin,2021-11-25 01:30:04.082
L2119,DANHAK,5,Locality,CNT406,eng,t,superadmin,2021-11-25 01:30:04.082
L2119,DANHAK,5,Localit̩,CNT406,fra,t,superadmin,2021-11-25 01:30:04.082
L2120,BOUNLIEN,5,Locality,CNT362,eng,t,superadmin,2021-11-25 01:30:04.082
L2120,BOUNLIEN,5,Localit̩,CNT362,fra,t,superadmin,2021-11-25 01:30:04.082
L2121,KOULAGNIERI,5,Locality,CNT364,eng,t,superadmin,2021-11-25 01:30:04.082
L2121,KOULAGNIERI,5,Localit̩,CNT364,fra,t,superadmin,2021-11-25 01:30:04.082
L2122,KOKOBONLI,5,Locality,CNT361,eng,t,superadmin,2021-11-25 01:30:04.082
L2122,KOKOBONLI,5,Localit̩,CNT361,fra,t,superadmin,2021-11-25 01:30:04.082
L2123,BONALI,5,Locality,CNT363,eng,t,superadmin,2021-11-25 01:30:04.082
L2123,BONALI,5,Localit̩,CNT363,fra,t,superadmin,2021-11-25 01:30:04.082
L2124,NAKITONI,5,Locality,CNT362,eng,t,superadmin,2021-11-25 01:30:04.082
L2124,NAKITONI,5,Localit̩,CNT362,fra,t,superadmin,2021-11-25 01:30:04.082
L2125,WOGOU,5,Locality,CNT361,eng,t,superadmin,2021-11-25 01:30:04.082
L2125,WOGOU,5,Localit̩,CNT361,fra,t,superadmin,2021-11-25 01:30:04.082
L2126,KPAYO,5,Locality,CNT363,eng,t,superadmin,2021-11-25 01:30:04.082
L2126,KPAYO,5,Localit̩,CNT363,fra,t,superadmin,2021-11-25 01:30:04.082
L2127,NADAGA,5,Locality,CNT362,eng,t,superadmin,2021-11-25 01:30:04.082
L2127,NADAGA,5,Localit̩,CNT362,fra,t,superadmin,2021-11-25 01:30:04.082
L2128,KPANDJIBOU,5,Locality,CNT361,eng,t,superadmin,2021-11-25 01:30:04.082
L2128,KPANDJIBOU,5,Localit̩,CNT361,fra,t,superadmin,2021-11-25 01:30:04.082
L2129,DJANHALE,5,Locality,CNT362,eng,t,superadmin,2021-11-25 01:30:04.082
L2129,DJANHALE,5,Localit̩,CNT362,fra,t,superadmin,2021-11-25 01:30:04.082
L2130,KPOKOU-TOPIENGA,5,Locality,CNT364,eng,t,superadmin,2021-11-25 01:30:04.082
L2130,KPOKOU-TOPIENGA,5,Localit̩,CNT364,fra,t,superadmin,2021-11-25 01:30:04.082
L2131,DANWOGA,5,Locality,CNT362,eng,t,superadmin,2021-11-25 01:30:04.082
L2131,DANWOGA,5,Localit̩,CNT362,fra,t,superadmin,2021-11-25 01:30:04.082
L2132,NATEMBAGA,5,Locality,CNT364,eng,t,superadmin,2021-11-25 01:30:04.082
L2132,NATEMBAGA,5,Localit̩,CNT364,fra,t,superadmin,2021-11-25 01:30:04.082
L2133,SIMBO,5,Locality,CNT364,eng,t,superadmin,2021-11-25 01:30:04.082
L2133,SIMBO,5,Localit̩,CNT364,fra,t,superadmin,2021-11-25 01:30:04.082
L2134,BOGOU,5,Locality,CNT368,eng,t,superadmin,2021-11-25 01:30:04.082
L2134,BOGOU,5,Localit̩,CNT368,fra,t,superadmin,2021-11-25 01:30:04.082
L2135,GNOUMONGA,5,Locality,CNT363,eng,t,superadmin,2021-11-25 01:30:04.082
L2135,GNOUMONGA,5,Localit̩,CNT363,fra,t,superadmin,2021-11-25 01:30:04.082
L2136,NADENGOU,5,Locality,CNT364,eng,t,superadmin,2021-11-25 01:30:04.082
L2136,NADENGOU,5,Localit̩,CNT364,fra,t,superadmin,2021-11-25 01:30:04.082
L2137,KPOKOU,5,Locality,CNT364,eng,t,superadmin,2021-11-25 01:30:04.082
L2137,KPOKOU,5,Localit̩,CNT364,fra,t,superadmin,2021-11-25 01:30:04.082
L2138,NAKPARDJOKA,5,Locality,CNT362,eng,t,superadmin,2021-11-25 01:30:04.082
L2138,NAKPARDJOKA,5,Localit̩,CNT362,fra,t,superadmin,2021-11-25 01:30:04.082
L2139,OUNABOUL,5,Locality,CNT364,eng,t,superadmin,2021-11-25 01:30:04.082
L2139,OUNABOUL,5,Localit̩,CNT364,fra,t,superadmin,2021-11-25 01:30:04.082
L2140,NASSIKA,5,Locality,CNT361,eng,t,superadmin,2021-11-25 01:30:04.082
L2140,NASSIKA,5,Localit̩,CNT361,fra,t,superadmin,2021-11-25 01:30:04.082
L2141,TCHAMONGA,5,Locality,CNT364,eng,t,superadmin,2021-11-25 01:30:04.082
L2141,TCHAMONGA,5,Localit̩,CNT364,fra,t,superadmin,2021-11-25 01:30:04.082
L2142,NAPOLI,5,Locality,CNT361,eng,t,superadmin,2021-11-25 01:30:04.082
L2142,NAPOLI,5,Localit̩,CNT361,fra,t,superadmin,2021-11-25 01:30:04.082
L2143,DJOUNLE,5,Locality,CNT361,eng,t,superadmin,2021-11-25 01:30:04.082
L2143,DJOUNLE,5,Localit̩,CNT361,fra,t,superadmin,2021-11-25 01:30:04.082
L2144,NASSIKOU,5,Locality,CNT363,eng,t,superadmin,2021-11-25 01:30:04.082
L2144,NASSIKOU,5,Localit̩,CNT363,fra,t,superadmin,2021-11-25 01:30:04.082
L2145,DJE-DJABOU 1,5,Locality,CNT361,eng,t,superadmin,2021-11-25 01:30:04.082
L2145,DJE-DJABOU 1,5,Localit̩,CNT361,fra,t,superadmin,2021-11-25 01:30:04.082
L2146,DJE-DJABOU 2,5,Locality,CNT361,eng,t,superadmin,2021-11-25 01:30:04.082
L2146,DJE-DJABOU 2,5,Localit̩,CNT361,fra,t,superadmin,2021-11-25 01:30:04.082
L2147,NAKPANAGOU,5,Locality,CNT361,eng,t,superadmin,2021-11-25 01:30:04.082
L2147,NAKPANAGOU,5,Localit̩,CNT361,fra,t,superadmin,2021-11-25 01:30:04.082
L2148,KOUNADAGOU,5,Locality,CNT361,eng,t,superadmin,2021-11-25 01:30:04.082
L2148,KOUNADAGOU,5,Localit̩,CNT361,fra,t,superadmin,2021-11-25 01:30:04.082
L2149,ZONGO,5,Locality,CNT361,eng,t,superadmin,2021-11-25 01:30:04.082
L2149,ZONGO,5,Localit̩,CNT361,fra,t,superadmin,2021-11-25 01:30:04.082
L2150,BARRAGE,5,Locality,CNT361,eng,t,superadmin,2021-11-25 01:30:04.082
L2150,BARRAGE,5,Localit̩,CNT361,fra,t,superadmin,2021-11-25 01:30:04.082
L2151,NAMONI,5,Locality,CNT361,eng,t,superadmin,2021-11-25 01:30:04.082
L2151,NAMONI,5,Localit̩,CNT361,fra,t,superadmin,2021-11-25 01:30:04.082
L2152,TRIGNAKA,5,Locality,CNT361,eng,t,superadmin,2021-11-25 01:30:04.082
L2152,TRIGNAKA,5,Localit̩,CNT361,fra,t,superadmin,2021-11-25 01:30:04.082
L2153,BOUSSIENI,5,Locality,CNT361,eng,t,superadmin,2021-11-25 01:30:04.082
L2153,BOUSSIENI,5,Localit̩,CNT361,fra,t,superadmin,2021-11-25 01:30:04.082
L2154,LANLALE,5,Locality,CNT361,eng,t,superadmin,2021-11-25 01:30:04.082
L2154,LANLALE,5,Localit̩,CNT361,fra,t,superadmin,2021-11-25 01:30:04.082
L2155,DJE-BOURI,5,Locality,CNT361,eng,t,superadmin,2021-11-25 01:30:04.082
L2155,DJE-BOURI,5,Localit̩,CNT361,fra,t,superadmin,2021-11-25 01:30:04.082
L2156,KOLDAGA,5,Locality,CNT362,eng,t,superadmin,2021-11-25 01:30:04.082
L2156,KOLDAGA,5,Localit̩,CNT362,fra,t,superadmin,2021-11-25 01:30:04.082
L2157,BAGBENG,5,Locality,CNT363,eng,t,superadmin,2021-11-25 01:30:04.082
L2157,BAGBENG,5,Localit̩,CNT363,fra,t,superadmin,2021-11-25 01:30:04.082
L2158,TODJAKOU,5,Locality,CNT364,eng,t,superadmin,2021-11-25 01:30:04.082
L2158,TODJAKOU,5,Localit̩,CNT364,fra,t,superadmin,2021-11-25 01:30:04.082
L2159,TOPIENGA,5,Locality,CNT364,eng,t,superadmin,2021-11-25 01:30:04.082
L2159,TOPIENGA,5,Localit̩,CNT364,fra,t,superadmin,2021-11-25 01:30:04.082
L2160,KAROUKOU,5,Locality,CNT364,eng,t,superadmin,2021-11-25 01:30:04.082
L2160,KAROUKOU,5,Localit̩,CNT364,fra,t,superadmin,2021-11-25 01:30:04.082
